work_id,houses,state,district,constituency,mp,elected_nominated,mp_type,resolved_constituency,constituency_resolution_source,constituency_resolution_confidence,constituency_candidates
WS/MP81/2025-2026/221255,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,RANCHI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/221256,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,RANCHI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/221257,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,RANCHI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/221258,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,RANCHI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/221259,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,RANCHI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/221260,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/221261,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/221262,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/228737,LS,Jharkhand,GIRIDIH,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,GIRIDIH,WORK_DESCRIPTION_PC_MATCH,MEDIUM,GIRIDIH | KODARMA
WS/MP81/2025-2026/228744,"LS,RS",Jharkhand,PALAMU,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Unknown,,UNRESOLVED_NO_DISTRICT_PC_MAP,UNRESOLVED,
WS/MP81/2025-2026/228764,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/228765,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/228766,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/228767,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/228768,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/228769,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/228770,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/228771,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/236337,LS,Jharkhand,GIRIDIH,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,GIRIDIH | KODARMA
WS/MP81/2025-2026/258165,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/258166,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,RANCHI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/258167,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,RANCHI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,KHUNTI(ST) | RANCHI
WS/MP81/2025-2026/258168,LS,Jharkhand,RANCHI,,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KHUNTI(ST) | RANCHI
WS/MP812/2024-2025/135399,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135400,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135401,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135402,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135403,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135404,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135405,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135406,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135407,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135408,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135409,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135410,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135412,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135413,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135416,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135417,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135418,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135419,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135420,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135422,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135423,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135424,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135425,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135428,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135430,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135431,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135432,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135434,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135435,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135436,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135437,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135440,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135442,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135443,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135444,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135445,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135447,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135449,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135450,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135451,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135813,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135814,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135816,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135817,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135818,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135819,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135824,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135827,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135830,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135836,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135840,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135858,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135859,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/135861,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147483,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147484,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147485,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147486,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147487,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147489,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147491,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147492,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147493,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147494,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147495,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147496,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147497,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147498,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147499,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147501,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147502,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147503,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147506,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147513,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147514,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147516,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147517,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147518,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147520,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147521,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147522,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147523,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147524,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147526,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/147533,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/148929,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/148930,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/148931,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/148934,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/156553,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/156554,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/156555,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/156558,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/156565,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/156568,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/161885,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/161886,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2024-2025/161887,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2025-2026/135446,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2025-2026/135815,"LS,RS",Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,Elected MP,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2025-2026/147482,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
WS/MP812/2025-2026/147490,RS,Uttar Pradesh,Kushinagar,KUSHI NAGAR,Vijay Kumar Dubey,,Lok Sabha,KUSHI NAGAR,SOURCE,HIGH,KUSHI NAGAR
